utc_time,asset_id,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,z_score,z_anomaly,rolling_mean,rolling_std,rolling_anomaly,anomaly
2025-02-06 22:02:00.684000+00:00,2729,FW34-KT1-W,Laundry,Kitchen - utility room ,11844,0.0,7.896,0,60.0,1,2.0881318730934764,False,1.2312000000000005,2.4265067163402487,True,True
2025-02-06 07:37:20.945000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,194,1.0,0.129,1,2.5,1,-0.15606457001333252,False,0.013900000000000357,0.040443238686787036,True,True
2025-02-06 07:38:20.945000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,682,0.0,0.455,1,8.75,1,-0.061870152548053815,False,0.05920000000000036,0.14477093016949905,True,True
2025-02-06 07:57:20.862000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,1695,1.0,1.13,1,11.75,1,0.13316430079263059,False,0.19190000000000035,0.36085036911274637,True,True
2025-02-06 13:03:19.362000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,1535,2.0,1.023,1,10.75,1,0.10224772818899616,False,0.29410000000000036,0.4373852738464015,True,True
2025-02-06 13:05:19.347000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,2565,1.0,1.71,1,15.25,1,0.30074946070018166,False,0.4650000000000004,0.6099681230285897,True,True
2025-02-06 13:09:19.323000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,4004,1.0,2.669,1,37.0,1,0.5778428544093911,False,0.7640000000000005,0.8757046686335347,True,True
2025-02-06 22:04:16.726000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,4242,2.0,2.828,1,20.5,1,0.6237843034185301,False,1.1068000000000002,1.0851639712247814,True,True
2025-02-06 22:05:16.715000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,4504,2.0,3.003,1,25.5,1,0.6743487913216706,False,1.1402000000000005,1.1422286986413417,True,True
2025-02-06 22:08:16.710000+00:00,3120,FW72-KT-FK,Faucet,Kitchen,6646,1.0,4.431,1,39.25,1,1.0869550126112963,False,1.4820000000000004,1.436792724554665,True,True
2025-02-06 18:21:37.402000+00:00,2118,FW03-KT1-FK,Faucet,Kitchen,5855,2.0,3.903,1,41.0,1,0.9343947291092497,False,0.5946000000000004,1.1812672291512083,True,True
2025-02-06 12:44:17.448000+00:00,2763,FW45-KT2-FK,Faucet,Kitchen sink 2,918,0.0,0.612,0,3.0,1,-0.016506583400665,False,0.22850000000000037,0.1830344533442469,True,True
2025-02-06 20:14:15.346000+00:00,2763,FW45-KT2-FK,Faucet,Kitchen sink 2,1153,1.0,0.768,0,3.5,1,0.028568045815848743,False,0.3086000000000003,0.22934748018363035,True,True
2025-02-06 14:04:33.893000+00:00,3152,FW80-KT-Fcold,Faucet,Kitchen,2350,2.0,1.567,0,11.75,1,0.25943105058504407,False,0.4839000000000004,0.44116145948308166,True,True
2025-02-06 23:23:30.996000+00:00,3152,FW80-KT-Fcold,Faucet,Kitchen,1128,1.0,0.752,0,5.25,1,0.02394500692184733,False,0.35940000000000033,0.23542075807635585,True,True
2025-02-06 07:35:05.736000+00:00,2764,FW45-BA1-T,WC,Toilet,4769,1.0,3.179,0,12.75,1,0.725202219155686,False,0.6857000000000003,0.9043841428163598,True,True
2025-02-06 07:36:05.713000+00:00,2764,FW45-BA1-T,WC,Toilet,5799,0.0,3.866,0,16.0,1,0.9237039516668715,False,1.0263000000000004,1.3443081698611559,True,True
2025-02-06 09:36:05.152000+00:00,2764,FW45-BA1-T,WC,Toilet,10486,1.0,6.991,0,28.25,1,1.8266412356515216,False,1.7236000000000005,2.2598717859402475,True,True
2025-02-06 10:20:04.941000+00:00,2764,FW45-BA1-T,WC,Toilet,10623,1.0,7.082,0,28.0,1,1.8529347693611546,False,2.4164000000000003,2.736832565008087,True,True
2025-02-06 19:21:17.726000+00:00,2249,FW66-KT1-FK,Faucet,Kitchen,6236,1.0,4.158,1,43.25,1,1.0080744114823974,False,1.0152000000000005,1.2735035488324251,True,True
2025-02-06 08:50:22.732000+00:00,3189,FW70-BA1-F,Faucet,Bathroom,1755,1.0,1.17,0,33.25,1,0.1447218980276341,False,0.45870000000000033,0.42067830147660346,True,True
2025-02-06 08:45:49.723000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,1112,1.0,0.742,0,15.25,1,0.021055607613096446,False,0.2643000000000003,0.27920245541725286,True,True
2025-02-06 08:46:49.723000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,4277,0.0,2.851,0,60.0,1,0.6304299218286571,False,0.5468000000000004,0.8523010422770648,True,True
2025-02-06 16:39:47.125000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,2271,1.0,1.514,0,24.25,1,0.2441172342486644,False,0.6134000000000004,0.5732449931941186,True,True
2025-02-06 17:49:46.765000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,6333,0.0,4.222,0,54.75,1,1.026566567058403,False,1.0467000000000004,1.2371019943579171,True,True
2025-02-06 10:10:05.665000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,9,0.0,0.006,0,0.5,1,-0.19160418151096834,False,0.0031000000000003555,0.00144913764654904,True,True
2025-02-06 10:14:05.635000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,11,0.0,0.008,0,0.5,1,-0.19102630164921816,False,0.0033000000000003556,0.002263232674928223,True,True
2025-02-06 10:16:05.634000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,14,0.0,0.009,0,0.75,1,-0.19073736171834307,False,0.0036000000000003555,0.003025814844663891,True,True
2025-02-06 13:31:04.735000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,17,0.0,0.011,0,1.25,1,-0.1901594818565929,False,0.002800000000000355,0.0029739610560829237,True,True
2025-02-06 13:51:04.637000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,15,0.0,0.01,0,0.75,1,-0.190448421787468,False,0.0036000000000003555,0.003717824920683468,True,True
2025-02-06 17:02:03.734000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,9,0.0,0.006,0,0.75,1,-0.19160418151096834,False,0.0030000000000003552,0.0014907119577136578,True,True
2025-02-06 17:45:03.538000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,11,0.0,0.007,0,0.5,1,-0.19131524158009325,False,0.0035000000000003557,0.0019002923537567839,True,True
2025-02-06 17:46:03.517000+00:00,2910,FW18-KT1-W,Laundry,Kitchen,15,0.0,0.01,0,1.0,1,-0.190448421787468,False,0.004000000000000356,0.0027888667405238797,True,True
2025-02-06 22:03:29.516000+00:00,3033,FW67-KT1-D,Dishwasher,Kitchen,2061,2.0,1.374,0,32.75,1,0.20366564392615213,False,0.14290000000000036,0.43257226756529565,True,True
2025-02-06 22:04:29.509000+00:00,3033,FW67-KT1-D,Dishwasher,Kitchen,2604,2.0,1.736,0,44.5,1,0.308261898902934,False,0.3160000000000004,0.6585661191810918,True,True
2025-02-06 23:46:29.108000+00:00,3033,FW67-KT1-D,Dishwasher,Kitchen,3145,1.0,2.097,0,51.0,1,0.4125692139488407,False,0.6650000000000004,0.7734883465328509,True,True
2025-02-06 23:56:29.071000+00:00,3033,FW67-KT1-D,Dishwasher,Kitchen,2762,3.0,1.842,0,45.25,1,0.3388895315756933,False,0.5936000000000003,0.7464269257974682,True,True
2025-02-06 23:29:28.573000+00:00,3155,FW10-KT-WM,Laundry,Kitchen,6,0.0,0.004,0,0.25,1,-0.19218206137271854,False,0.0014000000000003552,0.0009660917410120317,True,True
2025-02-06 07:00:39.415000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,3546,1.0,2.364,0,32.25,1,0.4897161754924892,False,0.23760000000000034,0.7471413967025112,True,True
2025-02-06 07:01:39.415000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,5697,0.0,3.798,0,59.75,1,0.9040560363673655,False,0.6173000000000004,1.3417538315370472,True,True
2025-02-06 07:14:39.341000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7846,0.0,5.23,0,60.25,1,1.3178180173804916,False,1.2486000000000004,1.904200339600122,True,True
2025-02-06 09:25:38.773000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7612,1.0,5.074,0,46.5,1,1.2727433881639778,False,1.7894000000000005,2.1619098141329385,True,True
2025-02-06 22:27:35.169000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,8184,0.0,5.456,0,59.75,1,1.3831184417582616,False,2.0750000000000006,2.1305536056777665,True,True
2025-02-06 03:19:26.756000+00:00,2909,FW17-KT1--DW,Dishwasher,Kitchen,3643,0.0,2.428,0,60.0,1,0.5082083310684948,False,1.0935000000000001,0.7901602158211666,True,True
2025-02-06 14:47:23.196000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,3478,1.0,2.319,1,15.5,1,0.47671387860311026,False,0.5406000000000004,0.6539157607996007,True,True
2025-02-06 14:48:23.130000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,14117,0.0,9.411,1,55.0,1,2.5258758683692344,False,1.4504000000000006,2.8713776484468,True,True
2025-02-06 18:10:22.079000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,14108,0.0,9.405,1,45.0,1,2.524142228783984,False,2.3987000000000003,3.7504794375000863,True,True
2025-02-06 06:31:39.979000+00:00,2907,FW02-KT1-FK,Faucet,Kichen,569,1.0,0.38,0,1.75,1,-0.08354064736368542,False,0.08260000000000037,0.15302374543376276,True,True
2025-02-06 06:57:39.863000+00:00,2907,FW02-KT1-FK,Faucet,Kichen,841,1.0,0.56,0,3.75,1,-0.03153145980616956,False,0.13060000000000035,0.21489284151232807,True,True
2025-02-06 17:49:36.529000+00:00,2907,FW02-KT1-FK,Faucet,Kichen,1761,2.0,1.174,0,11.5,1,0.14587765775113445,False,0.21220000000000033,0.3924279976419121,True,True
2025-02-06 18:30:36.323000+00:00,2907,FW02-KT1-FK,Faucet,Kichen,2197,1.0,1.465,1,12.5,1,0.22995917763578513,False,0.3585000000000004,0.5474470547712185,True,True
2025-02-06 07:45:31.647000+00:00,2730,FW34-BA1-T,WC,Bathroom,7234,1.0,4.823,0,35.0,1,1.2002194655143308,False,0.9636000000000002,1.432547939860963,True,True
2025-02-06 12:14:32.002000+00:00,2130,FW42-KT1-W,Laundry,Kitchen - utility room ,12,0.0,0.008,0,1.0,1,-0.19102630164921816,False,0.0027000000000003553,0.002213594343430202,True,True
2025-02-06 14:40:31.114000+00:00,2130,FW42-KT1-W,Laundry,Kitchen - utility room ,10,0.0,0.007,0,0.75,1,-0.19131524158009325,False,0.003500000000000355,0.001840893480387943,True,True
2025-02-06 10:55:55.399000+00:00,2908,FW17-KT-FK-H,Faucet,Kitchen,2983,1.0,1.989,1,23.5,1,0.3813637014143313,False,0.20250000000000035,0.6277144166647768,True,True
2025-02-06 12:09:15.567000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,2410,1.0,1.607,0,19.75,1,0.2709886478200476,False,0.4006000000000004,0.49284800451606037,True,True
2025-02-06 12:29:15.497000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,4292,0.0,2.862,0,60.0,1,0.6336082610682832,False,0.7170000000000004,0.9351577407046896,True,True
2025-02-06 12:30:15.466000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,4308,0.0,2.872,0,60.0,1,0.6364976603770339,False,0.9814000000000004,1.134142377893193,True,True
2025-02-06 14:06:15.074000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,3685,2.0,2.456,0,37.5,1,0.5162986491329974,False,0.6658000000000004,0.7319468408140569,True,True
2025-02-06 14:11:15.061000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,5691,1.0,3.794,0,31.75,1,0.9029002766438652,False,0.9566000000000004,1.2343786741154452,True,True
2025-02-06 21:58:13.062000+00:00,3036,FW11-KT-FK,Faucet,Kitchen,1718,1.0,1.145,0,8.75,1,0.13749839975575692,False,0.38500000000000034,0.29808574456189413,True,True
2025-02-06 07:49:17.960000+00:00,2133,FW42-BA1-F,Faucet,Bathroom 1st floor - ensuite ,1668,1.0,1.112,1,51.5,2,0.12796338203687904,False,0.4653000000000004,0.3738639235513892,True,True
2025-02-06 07:50:17.955000+00:00,2133,FW42-BA1-F,Faucet,Bathroom 1st floor - ensuite ,10725,0.0,7.15,1,60.25,2,1.8725826846606608,False,1.1774000000000004,2.126080389407256,True,True
2025-02-06 08:34:29.059000+00:00,2108,FW63-KT1-FK,Faucet,Kitchen,7098,0.0,4.732,1,39.5,1,1.1739259318046977,False,1.0521000000000005,1.4092442773817548,True,True
2025-02-06 10:24:28.471000+00:00,2108,FW63-KT1-FK,Faucet,Kitchen,5874,1.0,3.916,1,30.5,1,0.9381509482106258,False,1.3954000000000004,1.4649882972607642,True,True
2025-02-06 11:11:28.234000+00:00,2108,FW63-KT1-FK,Faucet,Kitchen,9086,1.0,6.057,1,42.5,1,1.5567713402141894,False,1.4457000000000004,1.9805885236464138,True,True
2025-02-06 13:10:27.645000+00:00,2108,FW63-KT1-FK,Faucet,Kitchen,4502,0.0,3.002,1,25.0,1,0.6740598513907954,False,1.2455000000000003,1.0933916905156975,True,True
2025-02-06 13:52:27.442000+00:00,2108,FW63-KT1-FK,Faucet,Kitchen,8195,1.0,5.464,1,38.75,1,1.3854299612052623,False,1.7724000000000004,1.6538411988794401,True,True
2025-02-06 18:54:25.974000+00:00,2108,FW63-KT1-FK,Faucet,Kitchen,8330,1.0,5.553,1,56.0,1,1.411145615053145,False,2.3201000000000005,1.9602756297123891,True,True
2025-02-06 11:34:50.095000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,1209,1.0,0.806,1,13.0,1,0.039547763189102095,False,0.28610000000000035,0.23770637816880427,True,True
2025-02-06 14:15:49.253000+00:00,2151,FW30-BA2-F,Faucet,Bathroom 1st floor ,1090,1.0,0.727,0,9.0,1,0.016721508649970122,False,0.2899000000000004,0.28920213999499733,True,True
